epoch	batch	iter	loss	Accuracy	Precision	Recall	lr
25	27	843	0.013694347813725471	0.0	0.00390625	0.010416666666666666	1e-05
25	28	844	0.013903436250984669	0.0	0.007352941176470588	0.02291666666666667	1e-05
25	29	845	0.01584128476679325	0.0	0.0	0.0	1e-05
25	30	846	0.01700090989470482	0.0	0.026515151515151512	0.06249999999999999	1e-05
25	31	847	0.014606442302465439	0.0	0.0	0.0	1e-05
25	32	848	0.013120761141180992	0.0	0.005681818181818182	0.0125	1e-05
25	33	849	0.017361830919981003	0.0	0.010146103896103896	0.020833333333333332	1e-05
25	34	850	0.014734652824699879	0.0	0.0	0.0	1e-05
26	1	851	0.015293693169951439	0.0	0.02291666666666667	0.05416666666666667	1e-05
26	2	852	0.015779763460159302	0.0	0.005434782608695652	0.020833333333333332	1e-05
26	3	853	0.014300638809800148	0.0	0.041460622710622716	0.07291666666666666	1e-05
26	4	854	0.012979144230484962	0.0	0.010850694444444444	0.020833333333333332	1e-05
26	5	855	0.013888157904148102	0.0	0.03163919413919414	0.05625	1e-05
26	6	856	0.012299328111112118	0.0	0.013736263736263736	0.020833333333333332	1e-05
26	7	857	0.013636128045618534	0.0	0.015625	0.010416666666666666	1e-05
26	8	858	0.016252264380455017	0.0	0.010890151515151516	0.025	1e-05
26	9	859	0.014311620034277439	0.0	0.010416666666666666	0.03125	1e-05
26	10	860	0.016165826469659805	0.0	0.015625	0.03125	1e-05
26	11	861	0.01637442037463188	0.0	0.01673951048951049	0.03125	1e-05
26	12	862	0.015968196094036102	0.0	0.016526442307692308	0.03125	1e-05
26	13	863	0.01520959846675396	0.0	0.01339285714285714	0.03125	1e-05
26	14	864	0.013093670830130577	0.0	0.02976190476190476	0.020833333333333332	1e-05
26	15	865	0.01459095161408186	0.0	0.029464285714285714	0.03125	1e-05
26	16	866	0.012712636962532997	0.0	0.0	0.0	1e-05
26	17	867	0.013990587554872036	0.0	0.008097165991902834	0.020833333333333332	1e-05
26	18	868	0.01884354092180729	0.0	0.009615384615384616	0.020833333333333332	1e-05
26	19	869	0.01165816280990839	0.0	0.005681818181818182	0.010416666666666666	1e-05
26	20	870	0.014064009301364422	0.0	0.005681818181818182	0.010416666666666666	1e-05
26	21	871	0.014646549709141254	0.0	0.008072916666666666	0.020833333333333332	1e-05
26	22	872	0.015015942044556141	0.0	0.016792929292929294	0.03333333333333333	1e-05
26	23	873	0.018932562321424484	0.0	0.021459899749373432	0.05208333333333333	1e-05
26	24	874	0.018317103385925293	0.0	0.027377136752136752	0.056249999999999994	1e-05
26	25	875	0.013576989993453026	0.0	0.00625	0.010416666666666666	1e-05
26	26	876	0.01620142161846161	0.0	0.006944444444444444	0.020833333333333332	1e-05
26	27	877	0.013873092830181122	0.0	0.014756944444444444	0.020833333333333332	1e-05
26	28	878	0.013710075989365578	0.0	0.009154040404040404	0.02291666666666667	1e-05
26	29	879	0.015594079159200191	0.0	0.0234375	0.03125	1e-05
26	30	880	0.017571821808815002	0.0	0.02291666666666667	0.041666666666666664	1e-05
26	31	881	0.014880030415952206	0.0	0.0	0.0	1e-05
26	32	882	0.013086490333080292	0.0	0.013494318181818182	0.03125	1e-05
26	33	883	0.017744164913892746	0.0	0.0	0.0	1e-05
26	34	884	0.014808821491897106	0.0	0.012834821428571428	0.020833333333333332	1e-05
27	1	885	0.01660836488008499	0.0	0.014332706766917292	0.04375	1.0000000000000002e-06
27	2	886	0.015242627821862698	0.0	0.006944444444444444	0.020833333333333332	1.0000000000000002e-06
27	3	887	0.014675171114504337	0.0	0.014583333333333334	0.020833333333333332	1.0000000000000002e-06
27	4	888	0.012512450106441975	0.0	0.02306442912093067	0.041666666666666664	1.0000000000000002e-06
27	5	889	0.013913733884692192	0.0	0.03125	0.05625	1.0000000000000002e-06
27	6	890	0.01255295891314745	0.0	0.0	0.0	1.0000000000000002e-06
27	7	891	0.0134984590113163	0.0	0.003289473684210526	0.010416666666666666	1.0000000000000002e-06
27	8	892	0.015384973958134651	0.0	0.008928571428571428	0.025	1.0000000000000002e-06
27	9	893	0.013972267508506775	0.0	0.02719155844155844	0.05416666666666667	1.0000000000000002e-06
27	10	894	0.015667710453271866	0.0	0.017361111111111112	0.03125	1.0000000000000002e-06
27	11	895	0.01619707979261875	0.0	0.00390625	0.010416666666666666	1.0000000000000002e-06
27	12	896	0.01569386199116707	0.0	0.008713942307692308	0.020833333333333332	1.0000000000000002e-06
27	13	897	0.015049619600176811	0.0	0.03674580627705627	0.06458333333333333	1.0000000000000002e-06
27	14	898	0.01328001543879509	0.0	0.008928571428571428	0.010416666666666666	1.0000000000000002e-06
27	15	899	0.014711504802107811	0.0	0.013392857142857142	0.03125	1.0000000000000002e-06
27	16	900	0.012535651214420795	0.0	0.0	0.0	1.0000000000000002e-06
27	17	901	0.01375714223831892	0.0	0.011458333333333334	0.020833333333333332	1.0000000000000002e-06
27	18	902	0.018294453620910645	0.0	0.017613636363636366	0.03125	1.0000000000000002e-06
27	19	903	0.011593763716518879	0.0	0.008928571428571428	0.010416666666666666	1.0000000000000002e-06
27	20	904	0.013853905722498894	0.0	0.0	0.0	1.0000000000000002e-06
27	21	905	0.014673084951937199	0.0	0.01908482142857143	0.04375	1.0000000000000002e-06
27	22	906	0.01454649306833744	0.0	0.01833264774441245	0.04583333333333333	1.0000000000000002e-06
27	23	907	0.01914774626493454	0.0	0.013157894736842105	0.041666666666666664	1.0000000000000002e-06
27	24	908	0.01839825138449669	0.0	0.014015151515151515	0.03333333333333333	1.0000000000000002e-06
27	25	909	0.013880987651646137	0.0	0.002976190476190476	0.010416666666666666	1.0000000000000002e-06
27	26	910	0.016875330358743668	0.0	0.022916666666666665	0.04375	1.0000000000000002e-06
27	27	911	0.013817885890603065	0.0	0.00625	0.010416666666666666	1.0000000000000002e-06
27	28	912	0.013898404315114021	0.0	0.015178571428571428	0.02291666666666667	1.0000000000000002e-06
27	29	913	0.015804868191480637	0.0	0.026923076923076925	0.05208333333333333	1.0000000000000002e-06
27	30	914	0.01741243526339531	0.0	0.01001602564102564	0.020833333333333332	1.0000000000000002e-06
27	31	915	0.01466517522931099	0.0	0.0	0.0	1.0000000000000002e-06
27	32	916	0.013293814845383167	0.0	0.0	0.0	1.0000000000000002e-06
27	33	917	0.017289811745285988	0.0	0.00390625	0.010416666666666666	1.0000000000000002e-06
27	34	918	0.01423624437302351	0.0	0.011363636363636364	0.020833333333333332	1.0000000000000002e-06
28	1	919	0.016864364966750145	0.0	0.014015151515151515	0.03333333333333333	1.0000000000000002e-06
28	2	920	0.015787465497851372	0.0	0.009615384615384616	0.020833333333333332	1.0000000000000002e-06
28	3	921	0.014564493671059608	0.0	0.026041666666666664	0.03125	1.0000000000000002e-06
28	4	922	0.013049393892288208	0.0	0.015873015873015872	0.03125	1.0000000000000002e-06
28	5	923	0.013732576742768288	0.0	0.022632575757575758	0.056249999999999994	1.0000000000000002e-06
28	6	924	0.012439670041203499	0.0	0.0234375	0.020833333333333332	1.0000000000000002e-06
28	7	925	0.013523383997380733	0.0	0.02142857142857143	0.03125	1.0000000000000002e-06
28	8	926	0.015413987450301647	0.0	0.020343137254901958	0.04791666666666667	1.0000000000000002e-06
28	9	927	0.01388018298894167	0.0	0.0234375	0.06666666666666667	1.0000000000000002e-06
28	10	928	0.015900874510407448	0.0	0.0	0.0	1.0000000000000002e-06
28	11	929	0.01634020358324051	0.0	0.014322916666666668	0.03125	1.0000000000000002e-06
28	12	930	0.015762396156787872	0.0	0.015224358974358974	0.03125	1.0000000000000002e-06
28	13	931	0.015083263628184795	0.0	0.027230581918081916	0.04375	1.0000000000000002e-06
28	14	932	0.013110287487506866	0.0	0.015625	0.010416666666666666	1.0000000000000002e-06
28	15	933	0.014911449514329433	0.0	0.0125	0.010416666666666666	1.0000000000000002e-06
28	16	934	0.012560252100229263	0.0	0.0	0.0	1.0000000000000002e-06
28	17	935	0.013913547620177269	0.0	0.016666666666666666	0.020833333333333332	1.0000000000000002e-06
28	18	936	0.018229801207780838	0.0	0.013541666666666667	0.03125	1.0000000000000002e-06
28	19	937	0.011662316508591175	0.0	0.00625	0.010416666666666666	1.0000000000000002e-06
28	20	938	0.013934735208749771	0.0	0.0125	0.010416666666666666	1.0000000000000002e-06
28	21	939	0.014615227468311787	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-06
28	22	940	0.014645821414887905	0.0	0.02379914305465776	0.05625	1.0000000000000002e-06
28	23	941	0.019116109237074852	0.0	0.016098484848484848	0.041666666666666664	1.0000000000000002e-06
28	24	942	0.018709510564804077	0.0	0.01001602564102564	0.02291666666666667	1.0000000000000002e-06
28	25	943	0.013366720639169216	0.0	0.0	0.0	1.0000000000000002e-06
28	26	944	0.016555331647396088	0.0	0.013392857142857142	0.03125	1.0000000000000002e-06
28	27	945	0.013547488488256931	0.0	0.005681818181818182	0.010416666666666666	1.0000000000000002e-06
28	28	946	0.013885673135519028	0.0	0.013194444444444444	0.02291666666666667	1.0000000000000002e-06
28	29	947	0.016286291182041168	0.0	0.007589285714285714	0.020833333333333332	1.0000000000000002e-06
28	30	948	0.01768546737730503	0.0	0.030048076923076924	0.05208333333333333	1.0000000000000002e-06
28	31	949	0.01467088796198368	0.0	0.004464285714285714	0.010416666666666666	1.0000000000000002e-06
28	32	950	0.01326565258204937	0.0	0.0	0.0	1.0000000000000002e-06
28	33	951	0.01730700396001339	0.0	0.004464285714285714	0.010416666666666666	1.0000000000000002e-06
28	34	952	0.014485204592347145	0.0	0.012276785714285714	0.020833333333333332	1.0000000000000002e-06
29	1	953	0.015586506575345993	0.0	0.009868421052631578	0.03125	1.0000000000000002e-06
29	2	954	0.015066610649228096	0.0	0.00625	0.020833333333333332	1.0000000000000002e-06
29	3	955	0.014361762441694736	0.0	0.02581463675213675	0.05208333333333333	1.0000000000000002e-06
29	4	956	0.012964244931936264	0.0	0.011931818181818182	0.020833333333333332	1.0000000000000002e-06
29	5	957	0.014072260819375515	0.0	0.026785714285714284	0.056249999999999994	1.0000000000000002e-06
29	6	958	0.012470273301005363	0.0	0.0	0.0	1.0000000000000002e-06
29	7	959	0.013499333523213863	0.0	0.0125	0.010416666666666666	1.0000000000000002e-06
29	8	960	0.015528307296335697	0.0	0.01565563725490196	0.04791666666666667	1.0000000000000002e-06
29	9	961	0.014121352694928646	0.0	0.019791666666666666	0.05416666666666667	1.0000000000000002e-06
29	10	962	0.015694957226514816	0.0	0.02693452380952381	0.05208333333333333	1.0000000000000002e-06
29	11	963	0.016394922509789467	0.0	0.023504273504273504	0.041666666666666664	1.0000000000000002e-06
29	12	964	0.015840495005249977	0.0	0.028125	0.04375	1.0000000000000002e-06
29	13	965	0.014947142452001572	0.0	0.03033459595959596	0.04375	1.0000000000000002e-06
29	14	966	0.013344742357730865	0.0	0.006944444444444444	0.010416666666666666	1.0000000000000002e-06
29	15	967	0.014993621036410332	0.0	0.0125	0.010416666666666666	1.0000000000000002e-06
29	16	968	0.012506837025284767	0.0	0.0	0.0	1.0000000000000002e-06
29	17	969	0.014116814360022545	0.0	0.003676470588235294	0.010416666666666666	1.0000000000000002e-06
29	18	970	0.018548430874943733	0.0	0.004464285714285714	0.010416666666666666	1.0000000000000002e-06
29	19	971	0.011626601219177246	0.0	0.004166666666666667	0.010416666666666666	1.0000000000000002e-06
29	20	972	0.01418529637157917	0.0	0.003472222222222222	0.0125	1.0000000000000002e-06
29	21	973	0.014483900740742683	0.0	0.01796875	0.03125	1.0000000000000002e-06
29	22	974	0.014929454773664474	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-06
29	23	975	0.019230550155043602	0.0	0.02282986111111111	0.05208333333333333	1.0000000000000002e-06
29	24	976	0.01823272742331028	0.0	0.01303475935828877	0.03333333333333333	1.0000000000000002e-06
29	25	977	0.013585833832621574	0.0	0.004464285714285714	0.010416666666666666	1.0000000000000002e-06
29	26	978	0.016207575798034668	0.0	0.013544891640866873	0.04375	1.0000000000000002e-06
29	27	979	0.013780460692942142	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-06
29	28	980	0.013602877035737038	0.0	0.007305194805194805	0.02291666666666667	1.0000000000000002e-06
29	29	981	0.015636902302503586	0.0	0.00625	0.020833333333333332	1.0000000000000002e-06
29	30	982	0.017472749575972557	0.0	0.013541666666666667	0.041666666666666664	1.0000000000000002e-06
29	31	983	0.014701818116009235	0.0	0.013392857142857142	0.04375	1.0000000000000002e-06
29	32	984	0.013288787566125393	0.0	0.01582792207792208	0.03125	1.0000000000000002e-06
29	33	985	0.017028339207172394	0.0	0.004807692307692308	0.010416666666666666	1.0000000000000002e-06
29	34	986	0.01452377624809742	0.0	0.034921328671328675	0.06458333333333334	1.0000000000000002e-06
30	1	987	0.01562439277768135	0.0	0.012844611528822054	0.041666666666666664	1.0000000000000002e-06
30	2	988	0.015428872779011726	0.0	0.02183342972816657	0.041666666666666664	1.0000000000000002e-06
30	3	989	0.014635752886533737	0.0	0.014347165991902834	0.03125	1.0000000000000002e-06
30	4	990	0.012836623936891556	0.0	0.01413690476190476	0.020833333333333332	1.0000000000000002e-06
30	5	991	0.013905676081776619	0.0	0.032510252904989746	0.06666666666666667	1.0000000000000002e-06
30	6	992	0.012266215868294239	0.0	0.010416666666666666	0.010416666666666666	1.0000000000000002e-06
30	7	993	0.01355383824557066	0.0	0.006944444444444444	0.010416666666666666	1.0000000000000002e-06
30	8	994	0.015863273292779922	0.0	0.011057692307692308	0.037500000000000006	1.0000000000000002e-06
30	9	995	0.014207310974597931	0.0	0.022569444444444444	0.057291666666666664	1.0000000000000002e-06
30	10	996	0.015384363010525703	0.0	0.017565359477124183	0.03125	1.0000000000000002e-06
30	11	997	0.01607203483581543	0.0	0.01166000939849624	0.03125	1.0000000000000002e-06
30	12	998	0.015944216400384903	0.0	0.02663690476190476	0.041666666666666664	1.0000000000000002e-06
30	13	999	0.014802304096519947	0.0	0.030759803921568622	0.05416666666666666	1.0000000000000002e-06
30	14	1000	0.013431668281555176	0.0	0.010416666666666666	0.010416666666666666	1.0000000000000002e-06
30	15	1001	0.014643307775259018	0.0	0.005681818181818182	0.010416666666666666	1.0000000000000002e-06
30	16	1002	0.012338899075984955	0.0	0.020343137254901958	0.041666666666666664	1.0000000000000002e-06
30	17	1003	0.013838427141308784	0.0	0.01314102564102564	0.03125	1.0000000000000002e-06
30	18	1004	0.018826620653271675	0.0	0.0125	0.020833333333333332	1.0000000000000002e-06
30	19	1005	0.011584521271288395	0.0	0.004464285714285714	0.010416666666666666	1.0000000000000002e-06
30	20	1006	0.013828066177666187	0.0	0.014787581699346405	0.03125	1.0000000000000002e-06
30	21	1007	0.014585171826183796	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-06
30	22	1008	0.014734351076185703	0.0	0.01650698158051099	0.04791666666666667	1.0000000000000002e-06
30	23	1009	0.01840266026556492	0.0	0.016927083333333332	0.041666666666666664	1.0000000000000002e-06
30	24	1010	0.01854967325925827	0.0	0.025694444444444443	0.04375	1.0000000000000002e-06
30	25	1011	0.013869785703718662	0.0	0.009375	0.02291666666666667	1.0000000000000002e-06
30	26	1012	0.017128054052591324	0.0	0.015625	0.020833333333333332	1.0000000000000002e-06
30	27	1013	0.013888071291148663	0.0	0.009114583333333332	0.020833333333333332	1.0000000000000002e-06
30	28	1014	0.01382956001907587	0.0	0.004166666666666667	0.0125	1.0000000000000002e-06
30	29	1015	0.015537378378212452	0.0	0.010416666666666666	0.041666666666666664	1.0000000000000002e-06
30	30	1016	0.017199227586388588	0.0	0.017682072829131652	0.05208333333333333	1.0000000000000002e-06
30	31	1017	0.014495852403342724	0.0	0.007638888888888889	0.020833333333333332	1.0000000000000002e-06
30	32	1018	0.01322671864181757	0.0	0.004166666666666667	0.010416666666666666	1.0000000000000002e-06
30	33	1019	0.01710597239434719	0.0	0.003289473684210526	0.010416666666666666	1.0000000000000002e-06
30	34	1020	0.014695756137371063	0.0	0.0	0.0	1.0000000000000002e-06
31	1	1021	0.016649819910526276	0.0	0.012058423913043478	0.04375	1.0000000000000002e-06
31	2	1022	0.015054739080369473	0.0	0.005952380952380952	0.020833333333333332	1.0000000000000002e-06
31	3	1023	0.01436162181198597	0.0	0.01919913967611336	0.041666666666666664	1.0000000000000002e-06
31	4	1024	0.013301031664013863	0.0	0.0	0.0	1.0000000000000002e-06
31	5	1025	0.013698120601475239	0.0	0.020547385620915033	0.05625	1.0000000000000002e-06
31	6	1026	0.012257215566933155	0.0	0.0234375	0.020833333333333332	1.0000000000000002e-06
31	7	1027	0.01374342292547226	0.0	0.010416666666666666	0.010416666666666666	1.0000000000000002e-06
31	8	1028	0.01604163460433483	0.0	0.011519607843137256	0.035416666666666666	1.0000000000000002e-06
31	9	1029	0.01425442285835743	0.0	0.022664835164835164	0.05416666666666667	1.0000000000000002e-06
31	10	1030	0.015505031682550907	0.0	0.003676470588235294	0.010416666666666666	1.0000000000000002e-06
31	11	1031	0.01602780632674694	0.0	0.012904858299595142	0.03125	1.0000000000000002e-06
31	12	1032	0.01615329645574093	0.0	0.024283008658008656	0.041666666666666664	1.0000000000000002e-06
31	13	1033	0.014706139452755451	0.0	0.04776404151404151	0.06249999999999999	1.0000000000000002e-06
31	14	1034	0.01318846084177494	0.0	0.003676470588235294	0.010416666666666666	1.0000000000000002e-06
31	15	1035	0.014757254160940647	0.0	0.004166666666666667	0.010416666666666666	1.0000000000000002e-06
31	16	1036	0.012547876685857773	0.0	0.006944444444444444	0.010416666666666666	1.0000000000000002e-06
31	17	1037	0.014131329953670502	0.0	0.004807692307692308	0.010416666666666666	1.0000000000000002e-06
31	18	1038	0.018777554854750633	0.0	0.018750000000000003	0.03125	1.0000000000000002e-06
31	19	1039	0.011664479970932007	0.0	0.006944444444444444	0.010416666666666666	1.0000000000000002e-06
31	20	1040	0.013775442726910114	0.0	0.0	0.0	1.0000000000000002e-06
31	21	1041	0.014877553097903728	0.0	0.016571969696969696	0.03333333333333333	1.0000000000000002e-06
31	22	1042	0.014882324263453484	0.0	0.01941808191808192	0.03333333333333333	1.0000000000000002e-06
31	23	1043	0.01847701333463192	0.0	0.025378787878787876	0.05208333333333333	1.0000000000000002e-06
31	24	1044	0.018415506929159164	0.0	0.012260765550239234	0.03333333333333333	1.0000000000000002e-06
31	25	1045	0.013680991716682911	0.0	0.0	0.0	1.0000000000000002e-06
31	26	1046	0.01674424298107624	0.0	0.01875	0.03125	1.0000000000000002e-06
31	27	1047	0.013976369053125381	0.0	0.010416666666666666	0.010416666666666666	1.0000000000000002e-06
31	28	1048	0.013819077052175999	0.0	0.012620192307692308	0.02291666666666667	1.0000000000000002e-06
31	29	1049	0.0158089529722929	0.0	0.007378472222222222	0.020833333333333332	1.0000000000000002e-06
31	30	1050	0.016694825142621994	0.0	0.03207070707070707	0.07291666666666666	1.0000000000000002e-06
31	31	1051	0.014729015529155731	0.0	0.0	0.0	1.0000000000000002e-06
31	32	1052	0.013016135431826115	0.0	0.019120462870462873	0.048958333333333326	1.0000000000000002e-06
31	33	1053	0.017540208995342255	0.0	0.015658386752136752	0.03125	1.0000000000000002e-06
31	34	1054	0.014244412072002888	0.0	0.017045454545454544	0.03125	1.0000000000000002e-06
32	1	1055	0.015754222869873047	0.0	0.023125	0.05416666666666667	1.0000000000000002e-06
32	2	1056	0.015292920172214508	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-06
32	3	1057	0.014488170854747295	0.0	0.016098484848484848	0.03125	1.0000000000000002e-06
32	4	1058	0.012738748453557491	0.0	0.003472222222222222	0.010416666666666666	1.0000000000000002e-06
32	5	1059	0.014298854395747185	0.0	0.019771634615384615	0.04583333333333333	1.0000000000000002e-06
32	6	1060	0.012400994077324867	0.0	0.013392857142857142	0.020833333333333332	1.0000000000000002e-06
32	7	1061	0.013799996115267277	0.0	0.0	0.0	1.0000000000000002e-06
32	8	1062	0.015874996781349182	0.0	0.025297619047619048	0.035416666666666666	1.0000000000000002e-06
32	9	1063	0.014325182884931564	0.0	0.008928571428571428	0.020833333333333332	1.0000000000000002e-06
32	10	1064	0.016197940334677696	0.0	0.0	0.0	1.0000000000000002e-06
32	11	1065	0.016319233924150467	0.0	0.012334479246243951	0.03333333333333333	1.0000000000000002e-06
32	12	1066	0.015184497460722923	0.0	0.01597222222222222	0.03125	1.0000000000000002e-06
32	13	1067	0.014710456132888794	0.0	0.035480925324675325	0.06458333333333333	1.0000000000000002e-06
32	14	1068	0.013394269160926342	0.0	0.0	0.0	1.0000000000000002e-06
32	15	1069	0.014895564876496792	0.0	0.003676470588235294	0.010416666666666666	1.0000000000000002e-06
32	16	1070	0.012223688885569572	0.0	0.01673951048951049	0.03125	1.0000000000000002e-06
32	17	1071	0.013825408183038235	0.0	0.009926470588235294	0.020833333333333332	1.0000000000000002e-06
32	18	1072	0.01863616518676281	0.0	0.010416666666666666	0.020833333333333332	1.0000000000000002e-06
32	19	1073	0.01181014347821474	0.0	0.0	0.0	1.0000000000000002e-06
32	20	1074	0.013967640697956085	0.0	0.005681818181818182	0.010416666666666666	1.0000000000000002e-06
32	21	1075	0.014568440616130829	0.0	0.01673951048951049	0.03125	1.0000000000000002e-06
32	22	1076	0.014491229318082333	0.0	0.02519078144078144	0.05416666666666666	1.0000000000000002e-06
32	23	1077	0.01945899985730648	0.0	0.013764880952380952	0.041666666666666664	1.0000000000000002e-06
32	24	1078	0.018783869221806526	0.0	0.012605042016806723	0.03333333333333333	1.0000000000000002e-06
32	25	1079	0.013610195368528366	0.0	0.00992063492063492	0.020833333333333332	1.0000000000000002e-06
32	26	1080	0.01678452454507351	0.0	0.015625	0.03125	1.0000000000000002e-06
32	27	1081	0.014146368019282818	0.0	0.004166666666666667	0.010416666666666666	1.0000000000000002e-06
32	28	1082	0.013901949860155582	0.0	0.00390625	0.010416666666666666	1.0000000000000002e-06
32	29	1083	0.015795661136507988	0.0	0.0	0.0	1.0000000000000002e-06
32	30	1084	0.017691180109977722	0.0	0.013888888888888888	0.020833333333333332	1.0000000000000002e-06
32	31	1085	0.014699351042509079	0.0	0.0	0.0	1.0000000000000002e-06
32	32	1086	0.013049189932644367	0.0	0.011029411764705881	0.03333333333333333	1.0000000000000002e-06
32	33	1087	0.01736338622868061	0.0	0.0026041666666666665	0.010416666666666666	1.0000000000000002e-06
32	34	1088	0.014613923616707325	0.0	0.013888888888888888	0.02291666666666667	1.0000000000000002e-06
33	1	1089	0.016949981451034546	0.0	0.011101973684210526	0.04375	1.0000000000000002e-07
33	2	1090	0.01515356544405222	0.0	0.013764880952380952	0.03125	1.0000000000000002e-07
33	3	1091	0.014664234593510628	0.0	0.019196775446775446	0.05208333333333333	1.0000000000000002e-07
33	4	1092	0.013325710780918598	0.0	0.0	0.0	1.0000000000000002e-07
33	5	1093	0.014265812933444977	0.0	0.03787878787878788	0.05625	1.0000000000000002e-07
33	6	1094	0.012563901022076607	0.0	0.00390625	0.010416666666666666	1.0000000000000002e-07
33	7	1095	0.013635004870593548	0.0	0.010714285714285714	0.020833333333333332	1.0000000000000002e-07
33	8	1096	0.015570156276226044	0.0	0.008928571428571428	0.025	1.0000000000000002e-07
33	9	1097	0.01454680785536766	0.0	0.022650143973673386	0.056249999999999994	1.0000000000000002e-07
33	10	1098	0.01461548451334238	0.0	0.016960470085470084	0.03125	1.0000000000000002e-07
33	11	1099	0.015967179089784622	0.0	0.016296662895927603	0.03125	1.0000000000000002e-07
33	12	1100	0.015284175984561443	0.0	0.007291666666666667	0.020833333333333332	1.0000000000000002e-07
33	13	1101	0.014495144598186016	0.0	0.03975694444444444	0.05416666666666666	1.0000000000000002e-07
33	14	1102	0.013504321686923504	0.0	0.0125	0.010416666666666666	1.0000000000000002e-07
33	15	1103	0.014913450926542282	0.0	0.004464285714285714	0.010416666666666666	1.0000000000000002e-07
33	16	1104	0.012626144103705883	0.0	0.004807692307692308	0.010416666666666666	1.0000000000000002e-07
33	17	1105	0.014002513140439987	0.0	0.010416666666666668	0.020833333333333332	1.0000000000000002e-07
33	18	1106	0.018827354535460472	0.0	0.013602941176470588	0.03125	1.0000000000000002e-07
33	19	1107	0.011641941964626312	0.0	0.006944444444444444	0.010416666666666666	1.0000000000000002e-07
33	20	1108	0.013710611499845982	0.0	0.0	0.0	1.0000000000000002e-07
33	21	1109	0.014599979855120182	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-07
33	22	1110	0.014605426229536533	0.0	0.01782852564102564	0.03333333333333333	1.0000000000000002e-07
33	23	1111	0.019303850829601288	0.0	0.026786173385438095	0.05208333333333333	1.0000000000000002e-07
33	24	1112	0.018546801060438156	0.0	0.015277777777777777	0.03333333333333333	1.0000000000000002e-07
33	25	1113	0.013770961202681065	0.0	0.0	0.0	1.0000000000000002e-07
33	26	1114	0.01649422198534012	0.0	0.0125	0.03125	1.0000000000000002e-07
33	27	1115	0.013672517612576485	0.0	0.005681818181818182	0.010416666666666666	1.0000000000000002e-07
33	28	1116	0.013782156631350517	0.0	0.013194444444444444	0.02291666666666667	1.0000000000000002e-07
33	29	1117	0.015868928283452988	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-07
33	30	1118	0.017573941498994827	0.0	0.03721955128205128	0.05208333333333333	1.0000000000000002e-07
33	31	1119	0.014753741212189198	0.0	0.004807692307692308	0.010416666666666666	1.0000000000000002e-07
33	32	1120	0.013177161104977131	0.0	0.005434782608695652	0.025	1.0000000000000002e-07
33	33	1121	0.017062686383724213	0.0	0.005208333333333333	0.010416666666666666	1.0000000000000002e-07
33	34	1122	0.014550695195794106	0.0	0.018229166666666664	0.03333333333333333	1.0000000000000002e-07
34	1	1123	0.017209719866514206	0.0	0.01507675438596491	0.04375	1.0000000000000002e-07
34	2	1124	0.01579275354743004	0.0	0.002976190476190476	0.010416666666666666	1.0000000000000002e-07
34	3	1125	0.014598832465708256	0.0	0.00625	0.010416666666666666	1.0000000000000002e-07
34	4	1126	0.013297159224748611	0.0	0.013350694444444445	0.03125	1.0000000000000002e-07
34	5	1127	0.013444828800857067	0.0	0.03671875	0.05625	1.0000000000000002e-07
34	6	1128	0.012541832402348518	0.0	0.003472222222222222	0.010416666666666666	1.0000000000000002e-07
34	7	1129	0.013711843639612198	0.0	0.008928571428571428	0.010416666666666666	1.0000000000000002e-07
34	8	1130	0.01587868295609951	0.0	0.015865384615384615	0.035416666666666666	1.0000000000000002e-07
34	9	1131	0.014260215684771538	0.0	0.017613636363636366	0.03333333333333333	1.0000000000000002e-07
34	10	1132	0.015708593651652336	0.0	0.010416666666666666	0.020833333333333332	1.0000000000000002e-07
34	11	1133	0.01654561050236225	0.0	0.015085200746965451	0.03125	1.0000000000000002e-07
34	12	1134	0.016133451834321022	0.0	0.012103174603174602	0.03125	1.0000000000000002e-07
34	13	1135	0.015181918628513813	0.0	0.022621067657832367	0.05416666666666666	1.0000000000000002e-07
34	14	1136	0.013119898736476898	0.0	0.010850694444444444	0.020833333333333332	1.0000000000000002e-07
34	15	1137	0.014746375381946564	0.0	0.012626262626262626	0.020833333333333332	1.0000000000000002e-07
34	16	1138	0.01270391047000885	0.0	0.003472222222222222	0.010416666666666666	1.0000000000000002e-07
34	17	1139	0.014225741848349571	0.0	0.016092414529914528	0.03125	1.0000000000000002e-07
34	18	1140	0.018713127821683884	0.0	0.01407967032967033	0.03125	1.0000000000000002e-07
34	19	1141	0.01170948427170515	0.0	0.0078125	0.010416666666666666	1.0000000000000002e-07
34	20	1142	0.01407125685364008	0.0	0.0	0.0	1.0000000000000002e-07
34	21	1143	0.014386705122888088	0.0	0.004807692307692308	0.010416666666666666	1.0000000000000002e-07
34	22	1144	0.014788469299674034	0.0	0.03422619047619047	0.04375	1.0000000000000002e-07
34	23	1145	0.018885629251599312	0.0	0.025370462870462872	0.05208333333333333	1.0000000000000002e-07
