epoch	batch	iter	loss	acc	lr
6	20	195	0.09947249293327332	0.9992563724517822	0.1
6	21	196	0.10379099100828171	0.9991936683654785	0.1
6	22	197	0.05513869225978851	0.9994610548019409	0.1
6	23	198	0.1799420267343521	0.9995487928390503	0.1
6	24	199	0.18037471175193787	0.999477744102478	0.1
6	25	200	0.056907303631305695	0.9994568824768066	0.1
6	26	201	0.09614802151918411	0.9992730617523193	0.1
6	27	202	0.08208508044481277	0.9995613098144531	0.1
6	28	203	0.07325281202793121	0.9995195269584656	0.1
6	29	204	0.14470160007476807	0.9995738863945007	0.1
6	30	205	0.0718672126531601	0.999544620513916	0.1
6	31	206	0.08061324059963226	0.9991811513900757	0.1
6	32	207	0.06402421742677689	0.999298095703125	0.1
6	33	208	0.14742054045200348	0.9995321035385132	0.1
6	34	209	0.15134623646736145	0.9995112419128418	0.1
6	35	210	0.019950564950704575	0.9992647171020508	0.1
7	1	211	0.11948174238204956	0.9987842440605164	0.1
7	2	212	0.12727972865104675	0.9995654821395874	0.1
7	3	213	0.13046027719974518	0.9995697140693665	0.1
7	4	214	0.2612171769142151	0.9995404481887817	0.1
7	5	215	0.1556553840637207	0.9995864629745483	0.1
7	6	216	0.11099611967802048	0.9994235038757324	0.1
7	7	217	0.06542348116636276	0.9994568824768066	0.1
7	8	218	0.11966756731271744	0.9995487928390503	0.1
7	9	219	0.0985172837972641	0.9995404481887817	0.1
7	10	220	0.08542398363351822	0.9992897510528564	0.1
7	11	221	0.06919752806425095	0.9991143345832825	0.1
7	12	222	0.15327638387680054	0.999298095703125	0.1
7	13	223	0.1862868368625641	0.9994527101516724	0.1
7	14	224	0.18723098933696747	0.9994025826454163	0.1
7	15	225	0.19910752773284912	0.9994360208511353	0.1
7	16	226	0.1095164492726326	0.9991101026535034	0.1
7	17	227	0.1151781976222992	0.9994150996208191	0.1
7	18	228	0.2261640429496765	0.99946528673172	0.1
7	19	229	0.15327246487140656	0.9996240139007568	0.1
7	20	230	0.10076836496591568	0.9994485378265381	0.1
7	21	231	0.1024337038397789	0.9991811513900757	0.1
7	22	232	0.07926782965660095	0.9991519451141357	0.1
7	23	233	0.24607878923416138	0.9994944334030151	0.1
7	24	234	0.1537301242351532	0.999511182308197	0.1
7	25	235	0.11921531707048416	0.999364972114563	0.1
7	26	236	0.12374810129404068	0.9993274211883545	0.1
7	27	237	0.15540969371795654	0.9990015029907227	0.1
7	28	238	0.11500214040279388	0.9993232488632202	0.1
7	29	239	0.21284069120883942	0.9995696544647217	0.1
7	30	240	0.25420552492141724	0.9995362758636475	0.1
7	31	241	0.22308801114559174	0.9994735717773438	0.1
7	32	242	0.15361303091049194	0.9994276762008667	0.1
7	33	243	0.20220980048179626	0.999335765838623	0.1
7	34	244	0.2305947095155716	0.9995070695877075	0.1
7	35	245	0.008226952515542507	0.9997994899749756	0.1
8	1	246	0.16714635491371155	0.9995195269584656	0.1
8	2	247	0.20843294262886047	0.9995989203453064	0.1
8	3	248	0.13432683050632477	0.9994401335716248	0.1
8	4	249	0.21629559993743896	0.9993817210197449	0.1
8	5	250	0.15740065276622772	0.9995822310447693	0.1
8	6	251	0.14105433225631714	0.9995404481887817	0.1
8	7	252	0.15587474405765533	0.9994527101516724	0.1
8	8	253	0.3108861446380615	0.9994944930076599	0.1
8	9	254	0.18794605135917664	0.9993942379951477	0.1
8	10	255	0.14772233366966248	0.9993064403533936	0.1
8	11	256	0.09892880171537399	0.9993817210197449	0.1
8	12	257	0.19521261751651764	0.9994025826454163	0.1
8	13	258	0.23533116281032562	0.9995571970939636	0.1
8	14	259	0.17662310600280762	0.999573826789856	0.1
8	15	260	0.22350715100765228	0.9996741414070129	0.1
8	16	261	0.23811492323875427	0.9993816614151001	0.1
8	17	262	0.28060925006866455	0.9992897510528564	0.1
8	18	263	0.13147491216659546	0.9995195865631104	0.1
8	19	264	0.12684619426727295	0.9995822310447693	0.1
8	20	265	0.19433969259262085	0.9994819164276123	0.1
8	21	266	0.2086261659860611	0.9994610548019409	0.1
8	22	267	0.14504382014274597	0.9992605447769165	0.1
8	23	268	0.1599092036485672	0.9994109272956848	0.1
8	24	269	0.11983047425746918	0.9994610548019409	0.1
8	25	270	0.18247586488723755	0.9995154142379761	0.1
8	26	271	0.3621840476989746	0.9995028376579285	0.1
8	27	272	0.22242127358913422	0.9995195269584656	0.1
8	28	273	0.16734983026981354	0.9991477131843567	0.1
8	29	274	0.13942207396030426	0.9995153546333313	0.1
8	30	275	0.15222403407096863	0.9995948076248169	0.1
8	31	276	0.2555934190750122	0.9995779991149902	0.1
8	32	277	0.38991591334342957	0.9996156692504883	0.1
8	33	278	0.3232114017009735	0.9995321035385132	0.1
8	34	279	0.2531360983848572	0.9993941783905029	0.1
8	35	280	0.059058528393507004	0.9989973306655884	0.1
9	1	281	0.23117251694202423	0.9994944930076599	0.1
9	2	282	0.5595105290412903	0.9995278716087341	0.1
9	3	283	0.1769866794347763	0.9995822310447693	0.1
9	4	284	0.2540754973888397	0.9994986653327942	0.1
9	5	285	0.23292899131774902	0.9994903206825256	0.1
9	6	286	0.21541465818881989	0.9994192719459534	0.1
9	7	287	0.17425304651260376	0.9994317889213562	0.1
9	8	288	0.4198775291442871	0.9995237588882446	0.1
9	9	289	0.346037358045578	0.9994109869003296	0.1
9	10	290	0.22418493032455444	0.999252200126648	0.1
9	11	291	0.1156202107667923	0.9994109272956848	0.1
9	12	292	0.34736019372940063	0.9994610548019409	0.1
9	13	293	0.24576014280319214	0.9995279312133789	0.1
9	14	294	0.17757944762706757	0.9995696544647217	0.1
9	15	295	0.2664903998374939	0.9994944334030151	0.1
9	16	296	0.22204524278640747	0.9992855787277222	0.1
9	17	297	0.2745465636253357	0.9995028376579285	0.1
9	18	298	0.2605394423007965	0.999511182308197	0.1
9	19	299	0.24248622357845306	0.9995697140693665	0.1
9	20	300	0.21588461101055145	0.9994150996208191	0.1
9	21	301	0.16013911366462708	0.9994735717773438	0.1
9	22	302	0.15411067008972168	0.9994151592254639	0.1
9	23	303	0.17568163573741913	0.999640703201294	0.1
9	24	304	0.28808704018592834	0.9995279312133789	0.1
9	25	305	0.12194344401359558	0.9995864033699036	0.1
9	26	306	0.18788373470306396	0.9995654821395874	0.1
9	27	307	0.15473110973834991	0.9995529651641846	0.1
9	28	308	0.15699853003025055	0.9995362758636475	0.1
9	29	309	0.17502328753471375	0.9995529651641846	0.1
9	30	310	0.21468158066272736	0.9995195865631104	0.1
9	31	311	0.1654551774263382	0.999498724937439	0.1
9	32	312	0.143252432346344	0.9995571374893188	0.1
9	33	313	0.28510376811027527	0.9996699690818787	0.1
9	34	314	0.43960294127464294	0.9995279312133789	0.1
9	35	315	0.042647331953048706	0.9994652271270752	0.1
10	1	316	0.2759580612182617	0.9993900060653687	0.1
10	2	317	0.45974916219711304	0.9995613098144531	0.1
10	3	318	0.3301490247249603	0.9995654821395874	0.1
10	4	319	0.5371645092964172	0.9996031522750854	0.1
10	5	320	0.4107356667518616	0.999573826789856	0.1
10	6	321	0.23165200650691986	0.9995905756950378	0.1
10	7	322	0.22093917429447174	0.9993691444396973	0.1
10	8	323	0.4187290370464325	0.9995112419128418	0.1
10	9	324	0.34298431873321533	0.9995905756950378	0.1
10	10	325	0.2263810783624649	0.9995697140693665	0.1
10	11	326	0.19486106932163239	0.9993941783905029	0.1
10	12	327	0.40832826495170593	0.9994276762008667	0.1
10	13	328	0.2575533986091614	0.9995404481887817	0.1
10	14	329	0.27326029539108276	0.9995279312133789	0.1
10	15	330	0.6510326266288757	0.9995821714401245	0.1
10	16	331	0.23097513616085052	0.9995237588882446	0.1
10	17	332	0.4032163918018341	0.9995153546333313	0.1
10	18	333	0.38317036628723145	0.9995195865631104	0.1
10	19	334	0.3426632881164551	0.999640703201294	0.1
10	20	335	0.4201744794845581	0.9995487928390503	0.1
10	21	336	0.6375826597213745	0.9994693994522095	0.1
10	22	337	0.3825891315937042	0.9994735717773438	0.1
10	23	338	0.7172101140022278	0.9995654821395874	0.1
10	24	339	0.44844213128089905	0.999544620513916	0.1
10	25	340	0.2557702958583832	0.999477744102478	0.1
10	26	341	0.38553065061569214	0.9995321035385132	0.1
10	27	342	0.5545468330383301	0.9993942379951477	0.1
10	28	343	0.31133753061294556	0.9993106126785278	0.1
10	29	344	0.43011415004730225	0.9995529651641846	0.1
10	30	345	0.368345707654953	0.9994443655014038	0.1
10	31	346	0.38262736797332764	0.9995362758636475	0.1
10	32	347	0.25158944725990295	0.9995028376579285	0.1
10	33	348	0.25883007049560547	0.9996616244316101	0.1
10	34	349	0.27883121371269226	0.9995864033699036	0.1
10	35	350	0.03196992352604866	0.9995989203453064	0.1
11	1	351	0.46485403180122375	0.999573826789856	0.1
11	2	352	0.5943372249603271	0.9995989799499512	0.1
11	3	353	0.41449660062789917	0.999611496925354	0.1
11	4	354	0.42819756269454956	0.9995779991149902	0.1
11	5	355	0.3545974791049957	0.9996448755264282	0.1
11	6	356	0.47250285744667053	0.9996657967567444	0.1
11	7	357	0.4383273720741272	0.9995529651641846	0.1
11	8	358	0.9295358657836914	0.9995571374893188	0.1
11	9	359	0.5683497786521912	0.9995237588882446	0.1
11	10	360	0.5189158320426941	0.9993858337402344	0.1
11	11	361	0.4429057538509369	0.9993524551391602	0.1
11	12	362	0.8030293583869934	0.9994693994522095	0.1
11	13	363	0.5247490406036377	0.9996365308761597	0.1
11	14	364	0.7337319254875183	0.9995237588882446	0.1
11	15	365	0.7222131490707397	0.9996490478515625	0.1
11	16	366	0.8776699304580688	0.9994778037071228	0.1
11	17	367	0.6133499145507812	0.9994235038757324	0.1
11	18	368	0.4647153615951538	0.9995529651641846	0.1
11	19	369	0.3975309133529663	0.9996365308761597	0.1
11	20	370	0.44401004910469055	0.9996198415756226	0.1
11	21	371	0.4768255054950714	0.9995822310447693	0.1
11	22	372	0.35660311579704285	0.999544620513916	0.1
11	23	373	0.8140409588813782	0.9996365308761597	0.1
11	24	374	0.6407529711723328	0.9995529651641846	0.1
11	25	375	0.7158852815628052	0.9995237588882446	0.1
11	26	376	0.9593004584312439	0.9994568824768066	0.1
11	27	377	0.6445492506027222	0.9992981553077698	0.1
11	28	378	0.32295599579811096	0.9994150996208191	0.1
11	29	379	0.6262941360473633	0.9995362758636475	0.1
11	30	380	0.43138793110847473	0.9995195865631104	0.1
11	31	381	0.8842725157737732	0.9995906352996826	0.1
11	32	382	0.5534777641296387	0.9995654821395874	0.1
11	33	383	0.666551947593689	0.9995864033699036	0.1
11	34	384	0.5817893743515015	0.9995613098144531	0.1
11	35	385	0.1351432353258133	0.9994652271270752	0.1
12	1	386	0.4986526668071747	0.9995571374893188	0.1
12	2	387	1.3326915502548218	0.9995989203453064	0.1
12	3	388	0.7853327393531799	0.999578058719635	0.1
12	4	389	0.65194171667099	0.9995362758636475	0.1
12	5	390	0.5400276780128479	0.9995947480201721	0.1
12	6	391	0.621946394443512	0.9996240139007568	0.1
12	7	392	0.7233016490936279	0.9995362758636475	0.1
12	8	393	1.2851166725158691	0.999640703201294	0.1
12	9	394	1.1072794198989868	0.9996615648269653	0.1
12	10	395	0.8034261465072632	0.9994527101516724	0.1
12	11	396	0.5649529099464417	0.9993983507156372	0.1
12	12	397	1.0387721061706543	0.9994652271270752	0.1
12	13	398	0.7176802158355713	0.9994819164276123	0.1
12	14	399	0.7857120037078857	0.9995864033699036	0.1
12	15	400	1.4317013025283813	0.9996281862258911	0.1
12	16	401	0.6564147472381592	0.9995487928390503	0.1
12	17	402	1.254124641418457	0.9994944334030151	0.1
12	18	403	0.6711437106132507	0.9994944930076599	0.1
12	19	404	0.6980776786804199	0.9994986653327942	0.1
12	20	405	0.7403567433357239	0.9994903206825256	0.1
12	21	406	0.6536421179771423	0.9995822310447693	0.1
12	22	407	0.4904686212539673	0.999640703201294	0.1
12	23	408	1.7214717864990234	0.9996030926704407	0.1
12	24	409	1.0015606880187988	0.9996490478515625	0.1
12	25	410	0.9391619563102722	0.9995028376579285	0.1
12	26	411	0.928565263748169	0.9995237588882446	0.1
12	27	412	1.0048261880874634	0.9994150996208191	0.1
12	28	413	0.5458307862281799	0.9995154142379761	0.1
12	29	414	0.8826374411582947	0.9995655417442322	0.1
12	30	415	0.8263555765151978	0.9995278716087341	0.1
12	31	416	0.9252896904945374	0.9995613098144531	0.1
12	32	417	0.8653269410133362	0.9995529651641846	0.1
12	33	418	0.8713342547416687	0.9996741414070129	0.1
12	34	419	1.295821189880371	0.9995362758636475	0.1
12	35	420	0.04899034649133682	0.9995989203453064	0.1
13	1	421	0.8797955513000488	0.9994903206825256	0.1
13	2	422	1.6527762413024902	0.999578058719635	0.1
13	3	423	0.6926103830337524	0.9996490478515625	0.1
13	4	424	1.2346627712249756	0.9995321035385132	0.1
13	5	425	1.0767587423324585	0.9996073246002197	0.1
13	6	426	0.9012068510055542	0.9996156692504883	0.1
13	7	427	0.65156489610672	0.9996198415756226	0.1
13	8	428	1.7620929479599	0.9995696544647217	0.1
13	9	429	1.8406412601470947	0.9995989799499512	0.1
13	10	430	1.0023682117462158	0.9995905160903931	0.1
13	11	431	0.9720121026039124	0.9994860887527466	0.1
13	12	432	1.877072811126709	0.9995487928390503	0.1
13	13	433	0.961368978023529	0.9995697140693665	0.1
13	14	434	0.9925065040588379	0.9995362758636475	0.1
13	15	435	1.3665913343429565	0.9996490478515625	0.1
13	16	436	1.0947998762130737	0.9995613694190979	0.1
13	17	437	1.7858682870864868	0.9995948076248169	0.1
13	18	438	1.5082082748413086	0.9996031522750854	0.1
13	19	439	1.189696192741394	0.9995822310447693	0.1
13	20	440	0.9881749749183655	0.9994527101516724	0.1
13	21	441	1.160233497619629	0.9994819760322571	0.1
13	22	442	0.7607958316802979	0.9995279312133789	0.1
13	23	443	2.3006579875946045	0.9996365308761597	0.1
13	24	444	1.6200754642486572	0.9995487928390503	0.1
13	25	445	1.2170301675796509	0.9995822906494141	0.1
13	26	446	1.8756049871444702	0.9995906352996826	0.1
13	27	447	1.6581746339797974	0.999477744102478	0.1
13	28	448	1.3267407417297363	0.999364972114563	0.1
13	29	449	1.9485502243041992	0.9994235038757324	0.1
13	30	450	1.3914626836776733	0.9994652271270752	0.1
13	31	451	0.7359171509742737	0.9995655417442322	0.1
13	32	452	1.163004755973816	0.9995571374893188	0.1
13	33	453	1.8024078607559204	0.999607264995575	0.1
13	34	454	1.6165961027145386	0.9995864033699036	0.1
13	35	455	0.07539678364992142	0.9997994899749756	0.1
14	1	456	1.7570253610610962	0.9994735717773438	0.1
14	2	457	3.0190422534942627	0.9995404481887817	0.1
14	3	458	1.1019530296325684	0.9995487928390503	0.1
14	4	459	1.5934977531433105	0.9995613098144531	0.1
14	5	460	1.411587119102478	0.9996156692504883	0.1
14	6	461	1.526358962059021	0.9996198415756226	0.1
14	7	462	1.5018227100372314	0.9996240139007568	0.1
14	8	463	3.030604362487793	0.99969083070755	0.1
14	9	464	3.0065906047821045	0.9996240139007568	0.1
14	10	465	1.1225385665893555	0.999607264995575	0.1
